"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2007","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES)","36,661",""
"CENSUS","2007","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (500 TO 749 ACRES)","37,979",""
"CENSUS","2007","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (750 TO 999 ACRES)","21,565",""
"CENSUS","2007","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","654,747",""
"CENSUS","2007","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES)","302",""
"CENSUS","2007","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (1,000 OR MORE ACRES)","115",""
"CENSUS","2007","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (1,000 TO 1,999 ACRES)","64",""
"CENSUS","2007","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES)","1,102",""
"CENSUS","2007","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (100 TO 249 ACRES)","443",""
"CENSUS","2007","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES)","724",""
"CENSUS","2007","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (2,000 TO 2,999 ACRES)","14",""
"CENSUS","2007","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES)","843",""
"CENSUS","2007","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (250 TO 499 ACRES)","163",""
"CENSUS","2007","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (3,000 OR MORE ACRES)","37",""
"CENSUS","2007","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES)","1,736",""
"CENSUS","2007","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES)","544",""
"CENSUS","2007","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (500 TO 749 ACRES)","64",""
"CENSUS","2007","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (750 TO 999 ACRES)","25",""
"CENSUS","2007","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","6,061",""
"CENSUS","2007","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS, OTHER","CITRUS, OTHER - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","382",""
"CENSUS","2007","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS, OTHER","CITRUS, OTHER - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","151",""
"CENSUS","2002","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES)","136",""
"CENSUS","2002","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (1,000 OR MORE ACRES)","500,914",""
"CENSUS","2002","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (1,000 TO 1,999 ACRES)","110,937",""
"CENSUS","2002","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES)","3,163",""
"CENSUS","2002","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (100 OR MORE ACRES)","739,240",""
"CENSUS","2002","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (100 TO 249 ACRES)","86,627",""
"CENSUS","2002","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES)","17,922",""
"CENSUS","2002","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (2,000 TO 2,999 ACRES)","58,459",""
"CENSUS","2002","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES)","38,499",""
"CENSUS","2002","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (250 TO 499 ACRES)","81,480",""
"CENSUS","2002","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (3,000 OR MORE ACRES)","331,518",""
"CENSUS","2002","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES)","18,126",""
"CENSUS","2002","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES)","54,647",""
"CENSUS","2002","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (500 TO 749 ACRES)","32,653",""
"CENSUS","2002","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (750 TO 999 ACRES)","37,566",""
"CENSUS","2002","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","871,733",""
"CENSUS","2002","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES)","278",""
"CENSUS","2002","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (1,000 OR MORE ACRES)","154",""
"CENSUS","2002","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (1,000 TO 1,999 ACRES)","82",""
"CENSUS","2002","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES)","1,294",""
"CENSUS","2002","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (100 OR MORE ACRES)","1,075",""
"CENSUS","2002","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (100 TO 249 ACRES)","584",""
"CENSUS","2002","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES)","945",""
"CENSUS","2002","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (2,000 TO 2,999 ACRES)","24",""
"CENSUS","2002","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES)","1,113",""
"CENSUS","2002","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (250 TO 499 ACRES)","237",""
"CENSUS","2002","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (3,000 OR MORE ACRES)","48",""
"CENSUS","2002","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES)","2,148",""
"CENSUS","2002","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES)","800",""
"CENSUS","2002","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (500 TO 749 ACRES)","56",""
"CENSUS","2002","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (750 TO 999 ACRES)","44",""
"CENSUS","2002","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","7,653",""
"CENSUS","2002","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS, OTHER","CITRUS, OTHER - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","368",""
"CENSUS","2002","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS, OTHER","CITRUS, OTHER - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","88",""
"CENSUS","1997","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES)","137",""
"CENSUS","1997","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (1,000 OR MORE ACRES)","556,754",""
"CENSUS","1997","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES)","4,420",""
"CENSUS","1997","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (100 TO 249 ACRES)","82,845",""
"CENSUS","1997","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES)","23,405",""
"CENSUS","1997","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES)","45,602",""
"CENSUS","1997","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (250 TO 499 ACRES)","77,268",""
"CENSUS","1997","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES)","20,448",""
"CENSUS","1997","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES)","59,803",""
"CENSUS","1997","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (500 TO 749 ACRES)","49,060",""
"CENSUS","1997","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (750 TO 999 ACRES)","51,837",""
"CENSUS","1997","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","971,577",""
"CENSUS","1997","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES)","299",""
"CENSUS","1997","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (1,000 OR MORE ACRES)","184",""
"CENSUS","1997","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES)","1,731",""
"CENSUS","1997","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (100 TO 249 ACRES)","539",""
"CENSUS","1997","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES)","1,239",""
"CENSUS","1997","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES)","1,322",""
"CENSUS","1997","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (250 TO 499 ACRES)","228",""
"CENSUS","1997","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES)","2,398",""
"CENSUS","1997","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES)","886",""
"CENSUS","1997","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (500 TO 749 ACRES)","82",""
"CENSUS","1997","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (750 TO 999 ACRES)","60",""
"CENSUS","1997","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","8,968",""
"CENSUS","1997","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS, OTHER","CITRUS, OTHER - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","1,114",""
"CENSUS","1997","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS, OTHER","CITRUS, OTHER - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","157",""
"SURVEY","2022","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - PRODUCTION, MEASURED IN $, PHD EQUIV","TOTAL","NOT SPECIFIED","585,117,000",""
"SURVEY","2022","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS, FRESH MARKET - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","218,000",""
"SURVEY","2022","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS, PROCESSING - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","1,807,000",""
"SURVEY","2022","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","2,025,000",""
"SURVEY","2021","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - PRODUCTION, MEASURED IN $, PHD EQUIV","TOTAL","NOT SPECIFIED","802,751,000",""
"SURVEY","2021","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS, FRESH MARKET - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","259,000",""
"SURVEY","2021","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS, PROCESSING - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","2,339,000",""
"SURVEY","2021","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","2,599,000",""
"SURVEY","2020","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - PRODUCTION, MEASURED IN $, PHD EQUIV","TOTAL","NOT SPECIFIED","929,634,000",""
"SURVEY","2020","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS, FRESH MARKET - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","267,000",""
"SURVEY","2020","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS, PROCESSING - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","3,020,000",""
"SURVEY","2020","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","3,287,000",""
"SURVEY","2019","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - PRODUCTION, MEASURED IN $, PHD EQUIV","TOTAL","NOT SPECIFIED","1,143,538,000",""
"SURVEY","2019","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS, FRESH MARKET - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","230,000",""
"SURVEY","2019","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS, PROCESSING - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","3,242,000",""
"SURVEY","2019","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","3,472,000",""
"SURVEY","2018","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - PRODUCTION, MEASURED IN $, PHD EQUIV","TOTAL","NOT SPECIFIED","795,007,000",""
"SURVEY","2018","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS, FRESH MARKET - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","221,000",""
"SURVEY","2018","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS, PROCESSING - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","2,007,000",""
"SURVEY","2018","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","2,228,000",""
"SURVEY","2017","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - PRODUCTION, MEASURED IN $, PHD EQUIV","TOTAL","NOT SPECIFIED","1,178,085,000",""
"SURVEY","2017","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS, FRESH MARKET - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","317,000",""
"SURVEY","2017","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS, PROCESSING - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","3,188,000",""
"SURVEY","2017","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","3,505,000",""
"SURVEY","2016","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - PRODUCTION, MEASURED IN $, PHD EQUIV","TOTAL","NOT SPECIFIED","1,248,449,000",""
"SURVEY","2016","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS, FRESH MARKET - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","443,000",""
"SURVEY","2016","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS, PROCESSING - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","3,778,000",""
